statefips,countyfips,median_age,white_perc,black_perc,asian_perc,hispanic_perc,hh_income,banks,population,rural_perc,treatment,atm
55,55033,34.778572,0.91835713,0.007428572,0.049142856,0.018428572,49.184,15,21441,0.59299999,0,15
55,55085,49.221428,0.9529286,0.004785714,0.015142857,0.014428572,43.97742857,15,13833,0.75,0,31
55,55115,42.186665,0.84299999,0.0104,0.002,0.037,49.0634,15,20336,0.74400002,1,1
1,1053,41.592308,0.55284613,0.41030771,0.006615385,0.000692308,41.32538462,16,17195,0.63499999,1,28
6,6025,32.814285,0.71264285,0.066071428,0.026714286,0.81392854,42.617,16,25240,0.17399999,0,20
16,16013,44.5625,0.97412497,0.009500001,0.009500001,0.14381251,51.189125,16,20491,0.32800001,1,48
18,18059,41.76923,0.96415383,0.019153846,0.010076923,0.034461539,71.039,16,37883,0.30399999,0,35
19,19011,37.756248,0.96399999,0.006625,0.0073125,0.0135625,58.036,16,20323,0.80699998,1,6
19,19057,42.133331,0.9048,0.073399998,0.0006,0.029866666,50.01006667,16,16370,0.26699999,1,2
19,19149,39.400002,0.97399998,0.00925,0.005125,0.058499999,60.1768125,16,18146,0.62900001,0,47
20,20149,36.259998,0.93900001,0.015066667,0.020533334,0.028999999,70.51766667,16,28467,0.58899999,0,18
21,21049,36.700001,0.91753846,0.054846153,0.012692308,0.043153845,46.392,16,31644,0.27500001,1,24
21,21107,41.914284,0.84185714,0.139,0.000428571,0.017571429,37.96557143,16,13005,0.47099999,0,2
21,21113,40.700001,0.94457144,0.033928573,0.014714286,0.018642858,66.28892857,16,28159,0.259,0,47
21,21209,36.715385,0.86607695,0.077769235,0.012846153,0.030153846,77.79453846,16,19917,0.32499999,1,0
21,21211,42.983334,0.79691666,0.14166667,0.01075,0.11608334,58.09958333,16,18838,0.47,1,8
23,23029,49.279999,0.95846665,0.007133334,0.0028,0.0308,32.83366667,16,15932,0.92400002,0,13
26,26061,35.033333,0.93933332,0.0014,0.016466666,0.02,39.11406667,16,17212,0.37799999,0,22
28,28107,39.579998,0.73726666,0.25426665,0,0.015933333,47.18953333,16,21176,0.78899997,0,17
29,29107,39.546665,0.97286665,0.012466667,0.001533333,0.014733333,45.5648,16,18405,0.56900001,0,24
29,29195,39.639999,0.92866665,0.047800001,0.002466667,0.10473333,40.75213333,16,16270,0.458,0,22
31,31001,37.099998,0.94507694,0.005307692,0.004384616,0.11046153,47.57315385,16,13417,0.22499999,0,37
33,33019,41.753334,0.98586667,0.001133333,0.0038,0.018999999,50.22013333,16,15661,0.64200002,1,31
36,36003,44.737499,0.9519375,0.0128125,0.0065,0.0136875,45.3079375,16,18387,0.787,0,2
36,36043,43.806667,0.94840002,0.0162,0.0104,0.030200001,42.39726667,16,12446,0.51800001,1,16
36,36117,42.400002,0.90539998,0.061733335,0.0074,0.048666667,45.18873333,16,21622,0.60699999,0,7
39,39027,39.099998,0.92264283,0.044785716,0.004642857,0.018642858,41.58335714,16,19408,0.546,1,46
39,39039,32.273335,0.95280004,0.021466667,0.001,0.14486668,49.077,16,15386,0.43900001,0,48
39,39071,43.799999,0.95059997,0.022866668,0.011733334,0.007066667,39.60453333,16,13036,0.73000002,1,37
39,39129,39.391666,0.96783334,0.013833333,0.001416667,0.008916667,55.20375,16,21299,0.49900001,0,19
40,40013,35.273335,0.7554667,0.026866667,0.005466667,0.048999999,42.05113333,16,27305,0.61299998,1,60
40,40015,39.971428,0.66442859,0.020285714,0.010857143,0.13507143,42.54535714,16,15957,0.80000001,0,19
40,40079,35.353333,0.76653332,0.0262,0.012399999,0.13826667,36.2076,16,21822,0.72899997,0,12
42,42061,41.200001,0.88059998,0.083066665,0.008666666,0.025666667,42.4548,16,19156,0.68699998,0,13
42,42119,49.125,0.95793748,0.010875,0.015687499,0.0416875,57.4765625,16,26550,0.428,1,31
47,47047,43.126667,0.68326664,0.28173333,0.0016,0.016000001,53.60653333,16,19645,0.79000002,1,34
47,47089,32.424999,0.93674999,0.040062498,0.009125001,0.053874999,38.151375,16,24180,0.59500003,0,26
47,47183,39.326668,0.87559998,0.10486667,0.0026,0.020666666,36.16753333,16,21718,0.67000002,1,8
48,48259,39.015385,0.96823078,0.003076923,0.003615385,0.44361541,85.26561538,16,22945,0.58200002,0,15
48,48419,37.525002,0.65450001,0.29787502,0.038374998,0.249125,32.0690625,16,19349,0.79400003,0,20
48,48467,38.920002,0.92366666,0.041999999,0.0116,0.11773334,46.31666667,16,24695,0.75,0,33
50,50011,39.421429,0.94050002,0.024,0.002785714,0.011928571,59.98085714,16,18500,0.71700001,0,9
51,51015,43.935715,0.93521428,0.03757143,0.0055,0.04657143,49.94535714,16,20815,0.66399997,1,30
51,51095,50.592308,0.84061539,0.10792308,0.022692308,0.048923075,81.38369231,16,41514,0.15899999,1,3
54,54079,41.869232,0.96892309,0.012538462,0.005538462,0.032923076,66.37392308,16,21178,0.35800001,0,35
56,56029,39.213333,0.92659998,0.001066667,0.002266667,0.046466667,49.4898,16,16010,0.442,0,46
1,1059,33.673332,0.83993334,0.075266667,0.019733334,0.17940001,32.24193333,17,17224,0.704,1,49
1,1083,40.880001,0.76493335,0.18979999,0.0066,0.083333336,54.4778,17,37809,0.57599998,1,44
5,5015,44.142857,0.93642855,0.006071429,0.007357143,0.23364286,45.35392857,17,24989,0.72799999,0,41
5,5055,39.459999,0.9576,0.017066667,0.0078,0.032733332,48.88913333,17,31961,0.41499999,1,48
6,6101,34.486668,0.62073332,0.027933333,0.25819999,0.31119999,50.262,17,28157,0.148,1,38
12,12055,53.388237,0.84858823,0.10417648,0.011352941,0.21852942,31.16182353,17,25859,0.211,0,19
13,13247,39.142857,0.28350002,0.66621429,0.021642856,0.11314286,57.86421429,17,28399,0.149,1,52
17,17081,39.34375,0.72443748,0.22968751,0.023187499,0.028750001,36.73125,17,18465,0.588,1,67
18,18069,42.441177,0.96788234,0.004,0.021352941,0.01382353,55.40647059,17,18634,0.50999999,1,22
18,18099,35.412498,0.955625,0.029562499,0.00075,0.1950625,39.2549375,17,27273,0.63300002,0,8
18,18109,43.060001,0.97813332,0.007666667,0.006,0.019199999,52.20986667,17,22809,0.491,1,56
19,19109,40.106251,0.97224998,0.016000001,0.0019375,0.031500001,46.885375,17,12295,0.65600002,1,59
19,19127,39.006668,0.87786669,0.0082,0.082666665,0.11486667,46.8572,17,14872,0.33899999,0,20
20,20125,35.549999,0.83131248,0.058562499,0.0176875,0.098437503,35.02475,17,14448,0.43399999,1,41
21,21009,40.5,0.85681254,0.0876875,0.020187501,0.0491875,36.431625,17,20090,0.63300002,1,29
21,21047,38.394119,0.70905882,0.25035295,0.009058824,0.048882354,45.92294118,17,30352,0.28600001,1,14
22,22069,37.349998,0.41999999,0.55343747,0.0045625,0.0185,28.40975,17,15475,0.50099999,0,9
24,24001,44.123531,0.90929413,0.059588235,0.010705883,0.038705882,39.18164706,17,24285,0.273,1,20
24,24035,45.668751,0.9325,0.049625002,0.0065,0.0390625,91.2445625,17,33350,0.54500002,1,18
26,26063,48.341175,0.97705883,0.004,0.007529412,0.034117647,43.98847059,17,15549,0.89499998,1,37
26,26111,42.830769,0.93584615,0.030153846,0.010384616,0.02876923,48.21084615,17,17138,0.428,0,11
27,27099,39.023529,0.79876471,0.070529409,0.11264706,0.15652941,49.18729412,17,19608,0.359,0,32
27,27147,35.07143,0.84571427,0.049928572,0.086999997,0.13814285,48.13664286,17,17945,0.30599999,1,16
28,28011,36.206249,0.31931251,0.66706252,0.011,0.009437501,29.634,17,19006,0.54000002,1,28
29,29161,32.037498,0.93624997,0.0186875,0.0216875,0.00575,32.112875,17,18303,0.46200001,0,28
29,29201,44.535294,0.88847059,0.076411769,0.012764706,0.032647058,36.86323529,17,17498,0.41600001,1,19
30,30081,46.90625,0.96318752,0.001125,0.0041875,0.030437501,28.221625,17,19621,0.84600002,0,14
33,33005,38.388237,0.96711767,0.007941177,0.008823529,0.028941177,51.60311765,17,23689,0.64999998,1,3
36,36039,43.724998,0.87243748,0.084437504,0.007625,0.034625001,44.6989375,17,16669,0.73100001,0,13
36,36053,35.233334,0.92980003,0.030000001,0.0166,0.030533332,59.98906667,17,23952,0.58899999,1,54
36,36115,42.549999,0.93225002,0.039812498,0.006,0.0309375,52.1194375,17,26609,0.67900002,0,31
37,37037,45.35294,0.69117647,0.20941177,0.01782353,0.20341177,57.05064706,17,47966,0.65899998,0,12
37,37083,40.082352,0.40282354,0.56729412,0.012764706,0.061352942,31.71829412,17,20772,0.54699999,0,30
39,39015,37.743752,0.96768749,0.0126875,0.00425,0.0059375,50.0355,17,24323,0.76599997,0,41
39,39087,41.317646,0.92588234,0.056470588,0.002235294,0.012,24.74917647,17,13788,0.45899999,0,16
39,39101,42.67857,0.94221431,0.029000001,0.007,0.017571429,47.71121429,17,19123,0.303,1,23
39,39137,39.424999,0.97687501,0.003,0.008625,0.1023125,59.582625,17,19465,0.847,0,22
40,40123,34.599998,0.65140003,0.035466667,0.027066667,0.065866664,38.69233333,17,19890,0.53600001,1,42
40,40137,42.087502,0.86406249,0.015812499,0.002,0.069499999,47.252125,17,18817,0.433,1,33
47,47017,42.481251,0.89281249,0.070187502,0.0041875,0.023375001,35.2015625,17,22948,0.83099997,1,27
47,47131,43.399998,0.90100002,0.079312496,0.0023125,0.024625,37.5946875,17,19485,0.616,0,48
48,48203,37.229412,0.68576473,0.29647058,0.000588235,0.18099999,36.87017647,17,21370,0.56099999,1,50
48,48257,35.143749,0.79281247,0.159375,0.020375,0.2284375,61.7080625,17,40132,0.48800001,1,49
48,48291,38.674999,0.89025003,0.082625002,0.0063125,0.21975,52.17025,17,23068,0.63200003,0,30
48,48497,35.388237,0.94999999,0.019882353,0.008764706,0.19011766,56.81882353,17,34119,0.72100002,0,14
50,50003,46.239998,0.93159997,0.011466667,0.031200001,0.013733333,43.831,17,16882,0.64499998,1,59
50,50021,45.923531,0.9531765,0.005588235,0.015117647,0.027294118,46.53311765,17,17501,0.61000001,1,26
50,50025,45.400002,0.90799999,0.013,0.025384616,0.017692309,45.28815385,17,11571,0.68199998,0,8
51,51067,46.035713,0.89042854,0.079785712,0.001857143,0.019285714,55.76935714,17,33514,0.89200002,0,26
51,51069,45.570587,0.92223531,0.050176471,0.011764706,0.10552941,71.46035294,17,35234,0.44800001,0,20
51,51117,48.407143,0.59035712,0.37871429,0.005785714,0.027571429,34.74942857,17,17279,0.778,0,22
51,51195,44.711765,0.96629411,0.019647058,0.00817647,0.015000001,40.92688235,17,25789,0.56699997,0,50
51,51683,40.946667,0.69346666,0.19413334,0.068400003,0.25253335,92.01706667,17,22658,0,0,2
54,54025,41.868752,0.899625,0.053437501,0.0075,0.0255,39.61575,17,18617,0.69700003,1,53
54,54055,44.893333,0.87753332,0.10166667,0.002,0.028533334,32.50546667,17,18454,0.40700001,0,34
55,55081,39.214287,0.93628573,0.023357144,0.013142858,0.062571429,50.30214286,17,24073,0.57700002,1,67
56,56025,42.764706,0.86000001,0.10729412,0.003235294,0.096058823,49.55782353,17,26796,0.14399999,0,30
2,2090,34.293751,0.73637497,0.060125001,0.0163125,0.090374999,62.4901875,18,18955,0.30899999,0,31
4,4003,40.733334,0.74861109,0.05338889,0.031833336,0.40183333,33.41544444,18,20942,0.36300001,0,41
5,5009,35.581249,0.94193751,0.001,0.0150625,0.023062501,34.460125,18,19737,0.62199998,1,48
5,5063,41.794117,0.95641178,0.018882353,0.007882353,0.067647055,50.88364706,18,22168,0.68599999,0,10
6,6045,40.094116,0.88482356,0.005705882,0.037941176,0.32641175,38.54570588,18,19706,0.45199999,0,26
6,6093,48.3125,0.842125,0.023875,0.0126875,0.087875001,32.9525,18,16684,0.65799999,1,41
8,8014,35.381248,0.8754375,0.023875,0.069750004,0.125625,73.7516875,18,32253,0.006,0,51
8,8117,40.766666,0.89840001,0.010866666,0.010600001,0.12846667,78.94013333,18,26970,0.19499999,1,39
12,12089,45.484615,0.89453846,0.054000001,0.012307692,0.075615384,58.89846154,18,26655,0.48100001,0,1
13,13223,36.756248,0.67075002,0.27399999,0.00525,0.060937501,54.7808125,18,57630,0.20100001,1,47
17,17021,42.433334,0.96749997,0.013277777,0.002555556,0.02,56.9185,18,17142,0.435,0,34
17,17075,45.875,0.97468752,0.0083125,0.001875,0.119875,49.8349375,18,15791,0.71700001,0,20
17,17133,43.506668,0.97433335,0.0038,0.0134,0.018066667,77.46006667,18,41944,0.414,0,5
18,18011,37.299999,0.93673331,0.024,0.015666667,0.017733334,70.503,18,30692,0.34400001,0,17
18,18033,39,0.97764707,0.007352941,0.003882353,0.036235295,49.10676471,18,18734,0.42300001,0,2
18,18037,38.623531,0.98517644,0.004941177,0.002117647,0.11741176,52.38911765,18,32559,0.49200001,0,5
19,19027,40.729412,0.99423528,5.88E-05,0.001705882,0.012117648,49.04911765,18,12913,0.51999998,1,61
21,21035,32.674999,0.90224999,0.043187499,0.01825,0.035125002,31.4278125,18,25386,0.48699999,1,42
22,22001,42.652943,0.77835292,0.20670588,0.001176471,0.008647059,30.47588235,18,19510,0.51700002,0,35
23,23015,50.731251,0.95818752,0.015687499,0.010375001,0.013750001,45.8634375,18,19420,1,1,7
24,24037,36.043751,0.72731251,0.17956249,0.0474375,0.046250001,79.1765625,18,40131,0.50400001,1,20
24,24041,40.972221,0.76522225,0.16277778,0.034777779,0.14161111,53.58638889,18,29654,0.54699999,1,65
28,28149,40.092857,0.48164284,0.48307142,0.010642857,0.025571428,33.45885714,18,18860,0.40900001,0,27
29,29127,38.892307,0.87800002,0.069538459,0.004692308,0.008076923,43.66030769,18,18029,0.248,1,60
31,31185,39.807144,0.95757145,0.020714287,0.004357143,0.035142858,60.422,18,17356,0.44100001,1,56
36,36015,41.644444,0.8952778,0.050611109,0.009111111,0.037277777,52.65372222,18,17073,0.242,0,10
36,36051,44.138889,0.97127777,0.0185,0.001777778,0.034166668,51.49283333,18,29060,0.54699999,1,55
37,37049,44.6875,0.72600001,0.1585625,0.093187496,0.046062499,46.587625,18,24912,0.27700001,1,1
39,39033,41.943748,0.97925001,0.006875,0,0.016437499,43.134625,18,13040,0.35299999,0,18
39,39051,38.316666,0.97033334,0.002944445,0.005833333,0.098111115,60.30066667,18,25313,0.56199998,0,14
39,39135,42.116665,0.98344445,0.008444444,0.002722222,0.013277777,54.90111111,18,23417,0.69199997,1,20
39,39171,40.641178,0.97799999,0.000411765,0.009588235,0.061647058,46.65588235,18,16607,0.63599998,0,31
40,40051,38.35294,0.77135295,0.10423529,0.004529412,0.063411765,43.36705882,18,20499,0.639,1,42
40,40125,39,0.78922224,0.031944446,0.008111111,0.063611113,44.4845,18,27315,0.50700003,1,31
40,40131,33.711765,0.685,0.012470588,0.004411765,0.039294116,48.99876471,18,30672,0.50300002,0,40
41,41011,47.770588,0.90752941,0.003882353,0.006352941,0.053529412,39.37070588,18,17314,0.384,1,22
42,42065,43.779999,0.98553336,0.000466667,0.0024,0.011200001,43.4024,18,15079,0.61500001,1,8
42,42099,39.361111,0.96838892,0.010666667,0.0065,0.028888889,57.74366667,18,24564,0.88499999,1,70
47,47001,42.064705,0.90399998,0.052352943,0.00982353,0.030882353,38.88717647,18,30501,0.347,1,17
47,47177,40.943748,0.93774998,0.0125625,0.0038125,0.13662501,31.938625,18,22739,0.61400002,0,41
48,48053,40.529411,0.88300002,0.080294117,0.019647058,0.29358825,62.36023529,18,30180,0.55699998,1,61
48,48347,31.30625,0.61425,0.34018749,0.016437501,0.14918751,31.5445,18,24362,0.465,0,1
48,48481,39.194118,0.82958823,0.163,0.001705882,0.37270588,54.02,18,19633,0.49900001,0,8
48,48499,42.370586,0.85088235,0.12482353,0.003647059,0.12217647,41.65594118,18,25926,0.74199998,0,25
54,54069,47.799999,0.93693751,0.0300625,0.013499999,0.0146875,39.7866875,18,14030,0.23100001,1,22
55,55045,39.924999,0.97912502,0.00425,0.010625,0.029625,53.246375,18,15981,0.602,1,48
55,55075,44.553333,0.9819333,0.0022,0.0012,0.010666667,41.42873333,18,14351,0.61799997,1,61
55,55121,37.950001,0.98127776,0.003833334,0.003722222,0.098555557,52.25983333,18,22438,0.89600003,1,38
56,56039,38.066666,0.98440003,0.005,0.0046,0.17559999,86.1736,18,21180,0.46399999,0,39
1,1051,42.064705,0.8734706,0.069117643,0.003705883,0.028294118,65.34494118,19,35271,0.542,0,2
5,5139,46.605881,0.55905885,0.41464704,0.007470589,0.044235293,35.14882353,19,15438,0.54500002,0,27
12,12035,48.260002,0.85306668,0.081666663,0.029266667,0.17186667,46.5714,19,36762,0.103,1,66
13,13285,38.494118,0.5181765,0.44164705,0.027294118,0.021,41.62964706,19,22284,0.44299999,1,14
17,17055,41.71579,0.96363157,0.010631579,0.011210526,0.032105263,33.97415789,19,20903,0.486,0,31
17,17095,43.822224,0.9233889,0.043277778,0.0155,0.061500002,43.34411111,19,20188,0.243,0,47
17,17137,44.122223,0.90416664,0.054944444,0.015000001,0.022,43.92638889,19,17011,0.36199999,1,72
17,17157,41.983334,0.94594443,0.033,0.003055556,0.013166667,49.26594444,19,18703,0.426,1,71
17,17203,38.41111,0.97094446,0.007222222,0.001111111,0.016388889,65.06355556,19,28440,0.54900002,0,43
18,18029,42.789474,0.97852629,0.011157895,0.005842106,0.009052631,54.43621053,19,28244,0.53100002,0,43
19,19033,45.106251,0.92456251,0.0361875,0.023937499,0.042375002,41.8086875,19,21300,0.206,0,54
19,19045,44.478947,0.95110524,0.027789474,0.006105263,0.029105263,50.94342105,19,18589,0.322,0,26
19,19111,45.582352,0.93752939,0.033294119,0.000823529,0.041352943,45.97247059,19,19406,0.40599999,1,22
20,20009,36.917648,0.94376469,0.013705882,0.001235294,0.19647059,40.73635294,19,16947,0.31799999,0,42
24,24009,41.181252,0.78831249,0.15306251,0.022875,0.043375,106.890125,19,36957,0.38699999,1,28
26,26091,37.325001,0.9346875,0.039437499,0.001875,0.1135625,48.0395,19,18016,0.51800001,1,2
26,26107,37.506668,0.92386669,0.0352,0.012733333,0.042266667,46.50226667,19,16944,0.667,1,8
27,27041,39.905556,0.96233332,0.008277778,0.008611111,0.021777777,54.12055556,19,28761,0.528,0,18
27,27131,36.041176,0.89711767,0.059235293,0.027058823,0.11376471,54.89217647,19,28359,0.259,0,6
31,31053,46.693748,0.93812501,0.0075625,0.014125001,0.11375,43.840125,19,15434,0.25099999,0,43
31,31067,43.231579,0.97226316,0.005210526,0.009368422,0.023210527,55.48121053,19,22157,0.44400001,1,34
33,33003,50.988888,0.97683334,0.003277778,0.010166666,0.0115,41.47894444,19,18601,0.90200001,0,5
35,35015,34.731579,0.93836838,0.024526317,0.00268421,0.5895263,42.68457895,19,24784,0.20900001,1,36
35,35043,43.987499,0.76287502,0.041125,0.022812501,0.42324999,54.049,19,28220,0.171,0,23
36,36031,48.77647,0.95264703,0.025647059,0.009529412,0.02782353,54.94223529,19,17108,0.74900001,1,75
37,37045,41.372223,0.69661111,0.29322222,0,0.013666667,35.15094444,19,18164,0.55800003,1,5
37,37089,47.378948,0.87584209,0.088105261,0.016947368,0.14589474,37.97005263,19,25395,0.333,1,74
37,37167,39.287498,0.79743749,0.0859375,0.0159375,0.021062501,46.1825,19,18839,0.67699999,1,33
39,39011,40.006248,0.9708125,0.0025625,0.0054375,0.020937501,60.0995,19,20381,0.391,1,12
39,39075,34.544445,0.98177779,0.001722222,0.001166667,0.023111111,59.31438889,19,29801,0.93000001,0,38
39,39077,41.578949,0.96710527,0.022263158,0.001052632,0.070368424,44.28026316,19,23147,0.50300002,0,11
39,39083,40.852631,0.95331579,0.014789473,0.011578947,0.018578947,55.753,19,25894,0.55699998,1,32
39,39091,38.778946,0.93573684,0.016631579,0.007736842,0.018473685,50.38147368,19,19490,0.56900001,1,10
39,39107,37.915787,0.9512105,0.004315789,0.005473685,0.019105263,58.42773684,19,25711,0.61400002,0,56
39,39141,44.96875,0.86668754,0.075937502,0.0161875,0.0075,42.027875,19,16494,0.58700001,1,72
39,39143,42.547058,0.93829411,0.020235294,0.002823529,0.11270589,49.42811765,19,16124,0.44100001,0,7
40,40071,38.822224,0.81416667,0.031333335,0.002611111,0.068333335,43.24911111,19,22096,0.245,1,14
40,40101,35.315788,0.55942106,0.1781579,0.006947368,0.060315792,30.11015789,19,14471,0.41100001,0,3
42,42015,39.335293,0.96058822,0.004058824,0.015352941,0.017588235,47.38029412,19,17817,0.722,0,47
45,45047,33.537498,0.51187503,0.473625,0.005,0.110625,38.146375,19,18390,0.398,1,58
45,45075,44.962502,0.32881251,0.6270625,0.0050625,0.0178125,28.1646875,19,16225,0.63800001,1,46
47,47035,42.929413,0.96541178,0.022,0.000529412,0.076294117,35.76488235,19,34792,0.60900003,0,27
47,47053,40.973682,0.68299997,0.28642106,0.004,0.036105264,40.13715789,19,28980,0.477,1,10
47,47147,35.305557,0.81705558,0.14088888,0.023277778,0.12644444,55.22672222,19,44963,0.53200001,1,70
47,47167,41.342106,0.76094735,0.19757895,0.016210526,0.018263157,58.41657895,19,42453,0.551,0,35
48,48021,40.5,0.78486669,0.16273333,0.0148,0.1682,53.503,19,37870,0.639,1,39
48,48149,46.368752,0.9145,0.078125,0.003375,0.316625,37.429375,19,18308,0.671,1,73
48,48231,37.110527,0.77668422,0.13215789,0.009947369,0.11178947,44.44215789,19,27998,0.56599998,0,45
53,53027,40.849998,0.90283334,0.004722222,0.008222222,0.092888892,33.95061111,19,18977,0.40099999,1,64
53,53071,37.731251,0.90112501,0.009062501,0.018999999,0.32137501,49.3538125,19,20785,0.171,0,15
